sch_ID,sch_Name,sch_PhoneNo,sch_Email,sch_Address,sch_Code,sch_Year,sch_Status
2178,"SEK MEN KEB DATO ABDUL RAHMAN YAKUB MELAKA",,,,1MC102,,
2179,"SEKOLAH MENENGAH KEBANGSAAN DANG ANUM  MERLIMAU MELAKA",,,,1MC103,,
2180,"SEKOLAH MENENGAH KEBANGSAAN SERI MAHKOTA UMBAI MELAKA",,,,1MC106,,
2181,"SEKOLAH MENENGAH KEBANGSAAN SERI MAHKOTA UMBAI MELAKA",,,,1MC107,,
2182,"SEK MEN KEB SUNGAI RAMBAI MELAKA",,,,1MC108,,
2183,"SEKOLAH MENENGAH AGAMA MERLIMAU MELAKA",,,,1MC110,,
2184,"SMK KING GEORGE V SEREMBAN NEGERI SEMBILAN",,,,1NA001,,
2185,"SMK SERI AMPANGAN SEREMBAN NEGERI SEMBILAN",,,,1NA003,,
2186,"SMK SERI AMPANGAN SEREMBAN NEGERI SEMBILAN",,,,1NA004,,
2187,"SMK METHODIST ACS SEREMBAN NEGERI SEMBILAN",,,,1NA005,,
2188,"SMK METHODIST ACS SEREMBAN NEGERI SEMBILAN",,,,1NA006,,
2189,"SMK ST PAUL SEREMBAN NEGERI SEMBILAN",,,,1NA007,,
2190,"SMK ST PAUL SEREMBAN NEGERI SEMBILAN",,,,1NA008,,
2191,"SMK CHAN WA SEREMBAN NEGERI SEMBILAN",,,,1NA009,,
2192,"SMK CHAN WA SEREMBAN NEGERI SEMBILAN",,,,1NA010,,
2193,"KOLEJ TUNKU KURSHIAH SEREMBAN NEGERI SEMBILAN",,,,1NA011,,
2194,"KOLEJ TUNKU KURSHIAH SEREMBAN NEGERI SEMBILAN",,,,2NA011,,
2195,"SMK PUTERI SEREMBAN NEGERI SEMBILAN",,,,1NA012,,
2196,"SMK PUTERI SEREMBAN NEGERI SEMBILAN",,,,1NA013,,
2197,"SMK TUNKU AMPUAN NAJIHAH SEREMBAN NEGERI SEMBILAN",,,,1NA014,,
2198,"SMK TUNKU AMPUAN NAJIHAH SEREMBAN NEGERI SEMBILAN",,,,1NA015,,
2199,"SEK MEN KEBANGSAAN DATO SHEIKH AHMAD SEREMBAN NS",,,,1NA016,,
2200,"SMK TUNKU AMPUAN DURAH SEREMBAN NEGERI SEMBILAN",,,,1NA018,,
2201,"SMK TUNKU AMPUAN DURAH SEREMBAN NEGERI SEMBILAN",,,,1NA019,,
2202,"SMK TUNKU AMPUAN DURAH SEREMBAN NEGERI SEMBILAN",,,,1NA020,,
2203,"SEKOLAH DATO' ABDUL RAZAK SEREMBAN NEGERI SEMBILAN",,,,1NA021,,
2204,"SEKOLAH DATO' ABDUL RAZAK SEREMBAN NEGERI SEMBILAN",,,,2NA021,,
2205,"SMKA SHEIKH HAJI MOHD SAID SEREMBAN N SEMBILAN",,,,1NA022,,
2206,"SEKOLAH MENENGAH ISLAM SEREMBAN NEGERI SEMBILAN",,,,2NA022,,
2207,"SMK SERI SENDAYAN SEREMBAN NEGERI SEMBILAN",,,,1NA023,,
2208,"SMK SERI SEDAYAN N SEMBILAN (CALON PERSENDIRIAN)",,,,2NA023,,
2209,"SMK JALAN LOOP SEREMBAN NEGERI SEMBILAN",,,,1NA024,,
2210,"SMK LABU LABU NEGERI SEMBILAN",,,,1NA025,,
2211,"SEK MEN KEB LABU N SEMBILAN (CALON PERSENDIRIAN)",,,,2NA025,,
2212,"SMK DATO MOHD SAID NILAI NEGERI SEMBILAN",,,,1NA026,,
2213,"SMK MANTIN MANTIN NEGERI SEMBILAN",,,,1NA027,,
2214,"SMK MANTIN MANTIN NEGERI SEMBILAN",,,,1NA028,,
2215,"SEK MEN KEB MANTIN N SEMBILAN (CALON PERSENDIRIAN)",,,,2NA028,,
2216,"SMK DATO KLANA PUTRA LENGGENG NEGERI SEMBILAN",,,,1NA029,,
2217,"SMK KEBANGSAAN MAMBAU SEREMBAN NEGERI SEMBILAN",,,,1NA030,,
2218,"SMK SENAWANG SEREMBAN NEGERI SEMBILAN",,,,1NA031,,
2219,"SMA PERSEKUTUAN LABU NEGERI SEMBILAN",,,,1NA032,,
2220,"SMK RANTAU NEGERI SEMBILAN",,,,1NA033,,
2221,"SMK DATO' SHAMSUDIN NAIN RANTAU NEGERI SEMBILAN",,,,1NA035,,
2222,"ST CHUNG HUA SEREMBAN NEGERI SEMBILAN",,,,1NA037,,
2223,"ST CHUNG HUA SEREMBAN NEGERI SEMBILAN",,,,1NA038,,
2224,"SMA AMPANGAN SEREMBAN NEGERI SEMBILAN",,,,1NA039,,
2225,"SMRA NILAI NILAI NEGERI SEMBILAN",,,,1NA041,,
2226,"SMRA RANTAU RANTAU NEGERI SEMBILAN",,,,1NA042,,
2227,"KOLEJ TUANKU JA'AFAR MANTIN NEGERI SEMBILAN",,,,1NA043,,
2228,"SMK SIKAMAT SEREMBAN NEGERI SEMBILAN",,,,1NA044,,
2229,"SMK SENAWANG SEREMBAN NEGERI SEMBILAN",,,,1NA045,,
2230,"SMK JALAN LOOP SEREMBAN NEGERI SEMBILAN",,,,1NA046,,
2231,"SMK TAMAN PAROI JAYA SEREMBAN NEGERI SEMBILAN",,,,1NA047,,
2232,"SMK SENAWANG SEREMBAN NEGERI SEMBILAN",,,,1NA050,,
2233,"SMK SENAWANG SEREAMBAN NEGERI SEMBILAN",,,,2NA050,,
2234,"SMK TAMAN PAROI JAYA SEREMBAN NEGERI SEMBILAN",,,,1NA051,,
2235,"SMK MAMBAU SEREMBAN NEGERI SEMBILAN",,,,1NA052,,
2236,"SEK MEN KEB MAMBAU SEREMBAN (CALON PERSENDIRIAN)",,,,2NA052,,
2237,"SMK CHAN WA SEREMBAN NEGERI SEMBILAN",,,,1NA053,,
2238,"SMK CHAN WA SEREMBAN NEGERI SEMBILAN",,,,2NA053,,
2239,"SMK DATO MOHD SAID NILAI NEGERI SEMBILAN",,,,1NA054,,
2240,"SMK DATO' MOHD SAID NILAI NEGERI SEMBILAN",,,,2NA054,,
2241,"SMK RANTAU NEGERI SEMBILAN",,,,1NA055,,
2242,"SEKOLAH TINGGI PORT DICKSON NEGERI SEMBILAN",,,,1NB001,,
2243,"SEKOLAH TINGGI PORT DICKSON NEGERI SEMBILAN",,,,1NB002,,
2244,"SEK TINGGI PORT DICKSON PORT DICKSON NEGERI SEMBILAN",,,,2NB002,,
2245,"SMK DATUK HAJI ABDUL SAMAD PORT DICKSON N SEMBILAN",,,,1NB003,,
2246,"SMK DATUK HAJI ABDUL SAMAD PORT DICKSON N SEMBILAN",,,,1NB004,,
2247,"SMK BUKIT SAUJANA P DICKSON NEGERI SEMBILAN",,,,1NB005,,
2248,"SMK BUKIT SAUJANA PORT DICKSON NEGERI SEMBILAN",,,,1NB006,,
2249,"SMK TANAH MERAH SITE C NEGERI SEMBILAN",,,,1NB007,,
2250,"SMK PASIR PANJANG PORT DICKSON NEGERI SEMBILAN",,,,1NB008,,
2251,"SMK PASIR PANJANG N SEMBILAN (CALON PERSENDIRIAN)",,,,2NB008,,
2252,"SMK LUKUT PORT DICKSON NEGERI SEMBILAN",,,,1NB009,,
2253,"SMK DATUK MUHAMAD YUSOF LINGGI NEGERI SEMBILAN",,,,1NB010,,
2254,"SM  CHUNG HUA PORT DICKSON NEGERI SEMBILAN",,,,1NB011,,
2255,"SMA TELOK KEMANG PORT DICKSON NEGERI SEMBILAN",,,,1NB012,,
2256,"SMRA CHUAH PORT DICKSON NEGERI SEMBILAN",,,,1NB013,,
2257,"SMK TANAH MERAH SITE C NEGERI SEMBILAN",,,,1NB014,,
2258,"SMK TANAH MERAH SITE 'C' (CALON PERSENDIRIAN)",,,,2NB014,,
2259,"SMK UNDANG JELEBU KUALA KLAWANG JELEBU N SEMBILAN",,,,1NC001,,
2260,"SMK DATO UNDANG MUSA AL-HAJ KUALA KLAWANG NG SEMBILAN",,,,1NC002,,
2261,"SMK PERTANG JELEBU NEGERI SEMBILAN",,,,1NC003,,
2262,"SMK SIMPANG GELAMI JELEBU NEGERI SEMBILAN",,,,1NC004,,
2263,"SMK TERIANG HILIR JELEBU NEGERI SEMBILAN",,,,1NC005,,
2264,"SEK MEN KEB TRIANG HILIR N S (CALON PERSENDIRIAN)",,,,2NC005,,
2265,"MAKTAB RENDAH SAINS MARA KUALA KLAWANG",,,,1NC006,,
2266,"SMRA KUALA KLAWANG JELEBU NEGERI SEMBILAN",,,,1NC007,,
2267,"SMA JELEBU JELEBU NEGERI SEMBILAN",,,,1NC008,,
2268,"SMK DATO UNDANG MUSA AL-HAJ KUALA KLAWANG N SEMBILAN",,,,1NC009,,
2269,"SMK TUANKU MUHAMMAD KUALA PILAH NEGERI SEMBILAN",,,,1ND001,,
2270,"SMK TUNKU KURSHIAH KUALA PILAH NEGERI SEMBILAN",,,,1ND003,,
2271,"SEK MEN SAINS TUANKU JAAFAR KUALA PILAH N SEMBILAN D K",,,,1ND004,,
2272,"SMK ZA'BA KUALA PILAH NEGERI SEMBILAN",,,,1ND005,,
2273,"SMK ZA'BA KUALA PILAH NEGERI SEMBILAN",,,,2ND005,,
2274,"SMK CHUNG HUA KUALA PILAH NEGERI SEMBILAN",,,,1ND006,,
2275,"SMK DATO ABDUL SAMAD TANJONG IPOH NEGERI SEMBILAN",,,,1ND007,,
2276,"SMK TUNKU BESAR BURHANUDDIN SERI MENANTI N SEMBILAN",,,,1ND008,,
2277,"SMK DATUK UNDANG ABDUL MANAP JOHOL NEGERI SEMBILAN",,,,1ND009,,
2278,"SMK DANGI JOHOL NEGERI SEMBILAN",,,,1ND010,,
2279,"SMRA JOHOL JOHOL NEGERI SEMBILAN",,,,1ND011,,
2280,"SMRA PELANGAI KUALA PILAH NEGERI SEMBILAN",,,,1ND012,,
2281,"SMK CHUNG HUA KUALA PILAH NEGERI SEMBILAN",,,,1ND013,,
2282,"SMK DATUK MANSOR BAHAU NEGERI SEMBILAN",,,,1NE001,,
2283,"SMK DATUK MANSOR BAHAU NEGERI SEMBILAN",,,,1NE002,,
2284,"SMK BATU KIKIR BATU KIKIR NEGERI SEMBILAN",,,,1NE003,,
2285,"SMK BATU KIKIR NEGERI SEMBILAN",,,,1NE004,,
2286,"SEK MEN KEB BATU KIKIR N SEMBILAN (CALON PERSENDIRIAN)",,,,2NE004,,
2287,"SMK CHI WEN BAHAU NEGERI SEMBILAN",,,,1NE005,,
2288,"SMK BAHAU BAHAU NEGERI SEMBILAN",,,,1NE007,,
2289,"SMK BAHAU BAHAU NEGERI SEMBILAN",,,,1NE008,,
2290,"SMK PASOH 2 JELEBU NEGERI SEMBILAN",,,,1NE009,,
2291,"SMK PASOH 2 SIMPANG PERTANG N S",,,,2NE009,,
2292,"SMK JELAI KUALA PILAH BAHAU NEGERI SEMBILAN",,,,1NE010,,
2293,"SMK LUI BARAT JEMPOL NEGERI SEMBILAN",,,,1NE011,,
2294,"SMK LUI BARAT JEMPOL NEGERI SEMBILAN",,,,1NE012,,
2295,"SMK BANDAR BARU SERTING BAHAU NEGERI SEMBILAN",,,,1NE013,,
2296,"SMK PALONG TUJUH 'F' GEMAS NEGERI SEMBILAN",,,,1NE014,,
2297,"SMK SERI PERPATIH GEMAS NEGERI SEMBILAN",,,,1NE015,,
2298,"SMK SERI PERPATIH GEMAS NEGERI SEMBILAN",,,,1NE016,,
2299,"SMK PALONG DUA F GEMAS NEGERI SEMBILAN",,,,1NE017,,
2300,"SEK MEN KEB PALONG 2 GEMAS NS (CALON PERSENDIRIAN)",,,,2NE017,,
2301,"SMA DATO' HJ MUSTAFA BATU KIKIR NEGERI SEMBILAN",,,,1NE019,,
2302,"SMRA LONEK BATU KIKIR NEGERI SEMBILAN",,,,1NE020,,
2303,"SMRA JEMPOL BAHAU NEGERI SEMBILAN",,,,1NE021,,
2304,"SMRA TAPAK BATU KIKIR NEGERI SEMBILAN",,,,1NE022,,
2305,"SMK BANDAR BARU SERTING JEMPOL NEGERI SEMBILAN",,,,1NE023,,
2306,"SMK PALONG TUJUH 'F' GEMAS NEGERI SEMBILAN",,,,1NE024,,
2307,"SMK SERTING HILIR KOMPLEKS BANDAR BARU SERTING NS",,,,1NE025,,
2308,"SMK PALONG 11 GEMAS NEGERI SEMBILAN",,,,1NE026,,
2309,"SMK CHI WEN BAHAU NEGERI SEMBILAN",,,,1NE027,,
2310,"SMK BANDAR BARU SERTING JEMPOL NEGERI SEMBILAN",,,,1NE028,,
2311,"SMK BANDAR BARU SERTING JEMPOL (CALON PERSENDIRIAN)",,,,2NE028,,
2312,"SMK TUNKU BESAR TAMPIN NEGERI SEMBILAN",,,,1NF001,,
2313,"SMK TAMPIN NEGERI SEMBILAN",,,,1NF003,,
2314,"SMK TAMPIN TAMPIN NEGERI SEMBILAN",,,,2NF003,,
2315,"SMK TAMAN INDAH TAMPIN NEGERI SEMBILAN",,,,1NF004,,
2316,"SMK DATO' MOHD TAHA GEMENCHEH NEGERI SEMBILAN",,,,1NF005,,
2317,"SMK DATO' MOHD TAHA GEMENCHEH NEGERI SEMBILAN",,,,1NF006,,
2318,"SMK BUKIT ROKAN GEMENCHEH NEGERI SEMBILAN",,,,1NF007,,
2319,"SMK BUKIT JALOR GEMENCHEH NEGERI SEMBILAN",,,,1NF008,,
2320,"SMK TUANKU ABDUL RAHMAN GEMAS NEGERI SEMBILAN",,,,1NF009,,
2321,"SMK TUANKU ABDUL RAHMAN GEMAS NEGERI SEMBILAN",,,,2NF009,,
2322,"SMK GEMAS GEMAS NEGERI SEMBILAN",,,,1NF011,,
2323,"SMK PASIR BESAR GEMAS NEGERI SEMBILAN",,,,1NF012,,
2324,"SMK JELAI FELDA GEMAS NEGERI SEMBILAN",,,,1NF013,,
2325,"SMRA GEMENCHEH GEMENCHEH NEGERI SEMBILAN",,,,1NF014,,
2326,"MAAHAD AHMADI GEMENCHEH NEGERI SEMBILAN",,,,2NF014,,
2327,"SMRA REPAH TAMPIN NEGERI SEMBILAN",,,,1NF015,,
2328,"SMRA GEMAS GEMAS NEGERI SEMBILAN",,,,1NF016,,
2329,"SMK JELAI FELDA GEMAS NEGERI SEMBILAN",,,,1NF017,,
2330,"SMK UNDANG REMBAU REMBAU NEGERI SEMBILAN",,,,1NG001,,
2331,"SMK UNDANG REMBAU REMBAU NEGERI SEMBILAN",,,,1NG002,,
2332,"SMK DATO' SEDIA RAJA REMBAU NEGERI SEMBILAN",,,,1NG003,,
2333,"SMK DATUK ABDULLAH ASTANA RAJA KOTA NEGERI SEMBILAN",,,,1NG004,,
2334,"SMA HAJI MOHD YATIM ULU GADONG KOTA REMBAU N SEMBILAN",,,,1NG005,,
2335,"SMRA REMBAU REMBAU NEGERI SEMBILAN",,,,1NG006,,
2336,"TAMAN SERI PUTERI REMBAU NEGERI SEMBILAN",,,,1NG007,,
2337,"SMKA PEDAS NEGERI SEMBILAN",,,,1NG008,,
2338,"SEKOLAH ABDULLAH MUNSHI PULAU PINANG",,,,1PA001,,
2339,"SEK MEN KEB AGAMA AL MASHOOR LELAKI P PINANG",,,,1PA005,,
2340,"SMKAP ALMASHOOR PULAU PINANG",,,,1PA010,,
2341,"SEKOLAH MENENGAH CHUNG HWA CONFUCIAN PULAU PINANG",,,,1PA015,,
2342,"SEKOLAH MENENGAH CHUNG HWA CONFUCIAN PULAU PINANG",,,,1PA016,,
2343,"SEKOLAH MENENGAH CHUNG HWA CONFUCIAN PULAU PINANG",,,,1PA017,,
2344,"SMJK CHUNG LING PULAU PINANG",,,,1PA020,,
2345,"SMJK CHUNG LING PULAU PINANG",,,,1PA021,,
2346,"SMJK CHUNG LING PULAU PINANG",,,,1PA022,,
2347,"SMJK CHUNG LING PULAU PINANG",,,,1PA023,,
2348,"SMJK CHUNG LING PULAU PINANG",,,,1PA024,,
2349,"SEKOLAH MENENGAH CONVENT P PINANG",,,,1PA025,,
2350,"SEK MEN KEB CONVENT GREEN LANE PULAU PINANG",,,,1PA030,,
2351,"SEK MEN KEB CONVENT LEBUH LIGHT P PINANG",,,,1PA035,,
2352,"SEK MEN KEB CONVENT PULAU TIKUS P PINANG",,,,1PA040,,
2353,"SEKOLAH MENENGAH GEORGETOWN PULAU PINANG",,,,1PA045,,
2354,"SEK MEN KEB HAMID KHAN  PULAU PINANG",,,,1PA050,,
2355,"SEKOLAH MENENGAH JENIS KEBANGSAAN HENG EE PULAU PINANG",,,,1PA055,,
2356,"SEKOLAH MENENGAH JENIS KEBANGSAAN HENG EE PULAU PINANG",,,,1PA056,,
2357,"SEKOLAH MENENGAH JENIS KEBANGSAAN HENG EE PULAU PINANG",,,,1PA057,,
2358,"SEKOLAH MENENGAH KEBANGSAAN HUTCHINGS PULAU PINANG",,,,1PA060,,
2359,"SEKOLAH MENENGAH KEBANGSAAN JELUTONG P PINANG",,,,1PA065,,
2360,"SEKOLAH MENENGAH LAKI-LAKI METHODIST PULAU PINANG",,,,1PA070,,
2361,"SEKOLAH MENENGAH DATUK HJ MOHD NOR AHMAD P PINANG",,,,1PA075,,
2362,"SEKOLAH MENENGAH KEBANGSAAN PADANG POLO PULAU PINANG",,,,1PA080,,
2363,"PENANG FREE SCHOOL PULAU PINANG",,,,1PA085,,
2364,"PENANG FREE SCHOOL PULAU PINANG",,,,1PA086,,
2365,"SEKOLAH MENENGAH PENDIDIKAN KHAS PULAU PINANG",,,,1PA090,,
2366,"SEKOLAH MENENGAH PEREMPUAN CHINA PULAU PINANG",,,,1PA095,,
2367,"SEKOLAH MENENGAH PEREMPUAN CHINA PULAU PINANG",,,,1PA096,,
2368,"SEKOLAH MENENGAH PEREMPUAN CHINA PULAU PINANG",,,,1PA097,,
2369,"SEKOLAH MENENGAH PEREMPUAN CHINA PULAU PINANG",,,,1PA098,,
2370,"SM PEREMPUAN METHODIST PULAU PINANG",,,,1PA100,,
2371,"SEK MEN KEB PEREMPUAN SRI MUTIARA PULAU PINANG",,,,1PA105,,
2372,"SEK MEN KEB PEREMPUAN SRI MUTIARA P PINANG",,,,1PA106,,
2373,"SEKOLAH MENENGAH PEREMPUAN ST GEORGE P PINANG",,,,1PA110,,
2374,"SMJK PHOR TAY PULAU PINANG",,,,1PA115,,
2375,"SMJK PHOR TAY PULAU PINANG",,,,1PA116,,
2376,"SEKOLAH MENENGAH ST XAVIER PULAU PINANG",,,,1PA120,,
2377,"SEKOLAH MENENGAH ST XAVIER PULAU PINANG",,,,1PA121,,
2378,"SEKOLAH MENENGAH TANJUNG BUNGA PULAU PINANG",,,,1PA125,,
2379,"SEK MEN KEB TUNKU PUAN HABSAH PULAU PINANG",,,,1PA135,,
2380,"SEKOLAH MENENGAH UNION PULAU PINANG",,,,1PA140,,
2381,"SEKOLAH MENENGAH UNION PULAU PINANG",,,,1PA141,,
2382,"SEKOLAH MENENGAH UNION PULAU PINANG",,,,1PA142,,
2383,"SEKOLAH MENENGAH WESTLANDS PULAU PINANG",,,,1PA145,,
2384,"SMK HAJI ZAINUL ABIDIN P PINANG",,,,1PA150,,
2385,"SMK HAJI ZAINUL ABIDIN P PINANG",,,,1PA152,,
2386,"SEKOLAH MENENGAH PEREMPUAN ST GEORGE",,,,2PA152,,
2387,"SEKOLAH MENENGAH BUKIT GAMBIR P PINANG",,,,1PA155,,
2388,"SEKOLAH MENENGAH KEBANGSAAN AIR ITAM P PINANG",,,,1PA165,,
2389,"SEKOLAH MENENGAH CHUNG LING PERSENDIRIAN PULAU PINANG",,,,1PA201,,
2390,"SEKOLAH MENENGAH HAN CHIANG P PINANG",,,,1PA210,,
2391,"PENANG CHINESE GIRLS' PRIVATE HIGH SCHOOL P PINANG",,,,1PA220,,
2392,"SRI INAI PULAU PINANG",,,,1PA230,,
2393,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PA301,,
2394,"SEK MEN KEB RAJA TUN UDA P PINANG",,,,1PB001,,
2395,"SEK MEN KEB RAJA TUN UDA P PINANG",,,,1PB002,,
2396,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PB002,,
2397,"SEK MEN KEB SUNGAI ARA P PINANG",,,,1PB005,,
2398,"SEK MEN KEB SUNGAI ARA P PINANG",,,,1PB006,,
2399,"SEK MEN KEB TELOK KUMBAR P PINANG",,,,1PB010,,
2400,"SEK MEN KEB TELOK KUMBAR P PINANG",,,,1PB011,,
2401,"MAAHAD AL-MASHOOR AL-ISLAMI P PINANG",,,,1PB201,,
2402,"SEKOLAH MENENGAH SACRED HEART P PINANG",,,,1PC001,,
2403,"SEKOLAH SERI BALIK PULAU P PINANG",,,,1PC005,,
2404,"SEKOLAH SERI BALIK PULAU P PINANG",,,,1PC006,,
2405,"SEK MEN SAINT GEORGE BALIK PULAU P PINANG",,,,1PC010,,
2406,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PC010,,
2407,"SEK MEN CHUNG LING BUTTERWORTH P PINANG",,,,1PD001,,
2408,"SEK MEN CHUNG LING BUTTERWORTH P PINANG",,,,1PD002,,
2409,"SEKOLAH MENENGAH CHUNG LING BUTTERWORTH P PINANG",,,,1PD003,,
2410,"SEKOLAH MENENGAH CONVENT BUTTERWORTH PULAU PINANG",,,,1PD005,,
2411,"SEKOLAH MENENGAH CONVENT BUTTERWORTH PULAU PINANG",,,,1PD006,,
2412,"SEK MEN KEB DATO ONN BUTTERWORTH P PINANG",,,,1PD010,,
2413,"SEK MEN KEB DATO ONN BUTTERWORTH P PINANG",,,,1PD011,,
2414,"SEK MEN KEB KAMPUNG KASTAM P PINANG",,,,1PD015,,
2415,"SEK MEN KEB KAMPUNG KASTAM BUTTERWORTH P PINANG",,,,1PD016,,
2416,"SEK MEN KEB KAMPUNG KASTAM P PINANG",,,,1PD017,,
2417,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PD017,,
2418,"SEK MEN KEB MAK MANDIN P PINANG",,,,1PD020,,
2419,"SEK MEN KEB MAK MANDIN P PINANG",,,,1PD021,,
2420,"SEK MEN KEB ST MARK BUTTERWORTH P PINANG",,,,1PD025,,
2421,"SEK MEN KEB ST MARK BUTTERWORTH P PINANG",,,,1PD026,,
2422,"SEK MEN SUNGAI DUA BUTTERWORTH P PINANG",,,,1PD030,,
2423,"SEKOLAH MENENGAH SUNGAI DUA 13800 BUTTERWORTH",,,,1PD031,,
2424,"SEKOLAH MENENGAH KEBANGSAAN TELOK AIR TAWAR",,,,1PD035,,
2425,"SEKOLAH MENENGAH KEBANGSAAN TELOK AIR TAWAR",,,,1PD036,,
2426,"SEK MEN KEB PERMATANG TOK JAYA BUTTERWORTH P PINANG",,,,1PD040,,
2427,"MAKTAB WAN JAH PULAU PINANG",,,,1PD201,,
2428,"STBTAT PULAU PINANG",,,,1PD301,,
2429,"SEK MEN KEB AGAMA AL-IRSHAD P PINANG",,,,1PE001,,
2430,"SEK MEN KEB DATUK HJ AHMAD BADAWI K BATAS P PINANG",,,,1PE005,,
2431,"SEKOLAH DATUK HAJI ABDUL KADIR KEPALA BATAS P PINANG",,,,1PE010,,
2432,"SEK DATUK HAJI ABDUL KADIR KEPALA BATAS PULAU PINANG",,,,1PE011,,
2433,"SEKOLAH MENENGAH KEBANGSAAN PAYA KELADI P PINANG",,,,1PE015,,
2434,"SEK MEN KEB SRI MUDA PENAGA P PINANG",,,,1PE020,,
2435,"SEK MEN KEB SRI MUDA PENAGA P PINANG",,,,1PE021,,
2436,"SEK MEN AGAMA DAERATUL MA'ARIFIL WATANIAH P PINANG",,,,1PE201,,
2437,"SEKOLAH MENENGAH BAKTI TASEK GELUGOR P PINANG",,,,1PF001,,
2438,"SEK MEN BAKTI TASEK GELUGOR P PINANG",,,,1PF002,,
2439,"SEKOLAH MENENGAH BERAPIT P PINANG",,,,1PG001,,
2440,"SEKOLAH MENENGAH BERAPIT P PINANG",,,,1PG002,,
2441,"SEKOLAH MENENGAH BERAPIT P PINANG",,,,1PG003,,
2442,"SEKOLAH MENENGAH CONVENT BUKIT MERTAJAM P PINANG",,,,1PG005,,
2443,"SEK MEN KEB GUAR PERAHU PULAU PINANG",,,,1PG010,,
2444,"SEK MEN KEB GUAR PERAHU PULAU PINANG",,,,1PG011,,
2445,"SMK JALAN DAMAI PULAU PINANG",,,,1PG015,,
2446,"SMK JALAN DAMAI PULAU PINANG",,,,1PG016,,
2447,"SEKOLAH MENENGAH JIT SIN PULAU PINANG",,,,1PG020,,
2448,"SEKOLAH MENENGAH JIT SIN PULAU PINANG",,,,1PG021,,
2449,"SEKOLAH MENENGAH JIT SIN PULAU PINANG",,,,1PG022,,
2450,"SEKOLAH MENENGAH JIT SIN PULAU PINANG",,,,1PG023,,
2451,"SEKOLAH MENENGAH KEBANGSAAN BUKIT MERTAJAM P PINANG",,,,1PG025,,
2452,"SEK MEN KEB BUKIT MERTAJAM P PINANG",,,,1PG026,,
2453,"SEK MEN KEB PENANTI PULAU PINANG",,,,1PG030,,
2454,"SEK MEN KEB PENANTI PULAU PINANG",,,,1PG031,,
2455,"SEKOLAH MENENGAH PERAI PULAU PINANG",,,,1PG035,,
2456,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PG035,,
2457,"SEK MEN KEB SEBERANG JAYA PULAU PINANG",,,,1PG040,,
2458,"SEK MEN KEB SEBERANG JAYA PULAU PINANG",,,,1PG041,,
2459,"SM SAINS TUN SYED SHEH SHAHABUDIN P PINANG",,,,1PG045,,
2460,"SMK TINGGI BUKIT MERTAJAM P PINANG",,,,1PG050,,
2461,"SMK TINGGI BUKIT MERTAJAM P PINANG",,,,1PG051,,
2462,"SMK TINGGI BUKIT MERTAJAM P PINANG",,,,1PG052,,
2463,"SEK MEN KEB PERMATANG RAWA P PINANG",,,,1PG055,,
2464,"SEK MEN KEB PERMATANG RAWA P PINANG",,,,1PG056,,
2465,"SEK MEN KEB TAMAN INDERAWASIH P PINANG",,,,1PG060,,
2466,"SEK MEN KEB SAMA GAGAH P PINANG",,,,1PG065,,
2467,"SEK MEN KEBANGSAAN ALMA P PINANG",,,,1PG070,,
2468,"SEK MEN AGAMA ARAB AL MASRIYAH P PINANG",,,,1PG201,,
2469,"JIT SIN INDEPENDENT HIGH SCHOOL P PINANG",,,,1PG215,,
2470,"MADRASAH FAQIAH DAIMIAH P PINANG",,,,1PG230,,
2471,"SEK MEN KEB SIMPANG EMPAT P PINANG",,,,1PH001,,
2472,"SEK MEN KEB SIMPANG EMPAT P PINANG",,,,1PH002,,
2473,"SEK MEN KEB SIMPANG EMPAT P PINANG",,,,1PH003,,
2474,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PH003,,
2475,"SMK TUN SYED SHEH BARAKBAH P PINANG",,,,1PJ001,,
2476,"SMK TUN SYED SHEH BARAKBAH P PINANG",,,,1PJ002,,
2477,"SEKOLAH MENENGAH VALDOR P PINANG",,,,1PJ005,,
2478,"SEKOLAH MENENGAH VALDOR P PINANG",,,,1PJ006,,
2479,"SEK MEN METHODIST NIBONG TEBAL P PINANG",,,,1PK001,,
2480,"SEK MEN KEB SUNGAI ACHEH P PINANG",,,,1PK005,,
2481,"SEK MEN KEB SUNGAI ACHEH P PINANG",,,,1PK006,,
2482,"SEK MEN TUNKU ABDUL RAHMAN P PINANG",,,,1PK010,,
2483,"SEK MEN TUNKU ABDUL RAHMAN P PINANG",,,,1PK011,,
2484,"CALON PERSENDIRIAN PERSEORANGAN PULAU PINANG",,,,2PK011,,
2485,"SEK MEN KEB AGAMA NIBONG TEBAL P PINANG",,,,1PK020,,
2486,"SEK MEN KEB DERMA KANGAR PERLIS",,,,1RA001,,
2487,"SEK MEN KEB PUTRA KANGAR PERLIS",,,,1RA003,,
2488,"SEK MEN KEB PUTRA KANGAR PERLIS",,,,1RA004,,
2489,"SEK MEN KEB PERLIS KANGAR PERLIS",,,,1RA005,,
